,action,img_path,user_x,lat,lon
17483,13,./ETRI_data_RP_png/user01/1600095660/RP/1600102020.png,user01,37.278512077777776,127.16354422222224
17485,14,./ETRI_data_RP_png/user04/1599430860/RP/1599453240.png,user04,37.47784848333333,127.12253626666666
17486,14,./ETRI_data_RP_png/user03/1600106400/RP/1600149300.png,user03,37.48542195,126.9776004
17488,14,./ETRI_data_RP_png/user03/1599058980/RP/1599113940.png,user03,37.485401091666674,126.97759175833332
17489,14,./ETRI_data_RP_png/user02/1599058800/RP/1599113940.png,user02,37.5213396111111,127.03295151111112
17490,14,./ETRI_data_RP_png/user03/1600371000/RP/1600404960.png,user03,37.4854180375,126.9776076
17492,14,./ETRI_data_RP_png/user04/1600380900/RP/1600404960.png,user04,37.4776859,127.12256186666669
17505,14,./ETRI_data_RP_png/user03/1599584400/RP/1599617640.png,user03,37.48544008125,126.97758410625
17506,12,./ETRI_data_RP_png/user09/1599609000/RP/1599617640.png,user09,37.38707321538461,127.23850944615384
17508,13,./ETRI_data_RP_png/user03/1599928800/RP/1599997740.png,user03,37.28568077499999,126.980658585
17509,6,./ETRI_data_RP_png/user04/1599957060/RP/1599997740.png,user04,37.43494291666666,127.1388845
17510,13,./ETRI_data_RP_png/user02/1599922800/RP/1599997740.png,user02,37.52751705454545,127.03825690454543
17511,12,./ETRI_data_RP_png/user09/1599944400/RP/1599997740.png,user09,37.38409571666667,127.23577093333336
17514,6,./ETRI_data_RP_png/user29/1599268260/RP/1599268380.png,user29,36.36546894499999,127.37427111
17515,13,./ETRI_data_RP_png/user04/1599261300/RP/1599268380.png,user04,36.88622833333333,127.08012033333335
17520,6,./ETRI_data_RP_png/user03/1601141400/RP/1601194620.png,user03,37.48540886666666,126.97761171111112
17523,13,./ETRI_data_RP_png/user01/1601085900/RP/1601114580.png,user01,37.47629146,126.98242776499998
17526,6,./ETRI_data_RP_png/user02/1601046000/RP/1601114580.png,user02,37.53537781818181,127.00976491818184
17537,6,./ETRI_data_RP_png/user06/1600009200/RP/1600082100.png,user06,37.513843755,127.04581242500004
17538,12,./ETRI_data_RP_png/user09/1600041600/RP/1600082100.png,user09,37.381589041666665,127.23049693333331
17547,6,./ETRI_data_RP_png/user28/1598886000/RP/1598962860.png,user28,37.44642063333334,126.68078356666663
17548,12,./ETRI_data_RP_png/user01/1600831800/RP/1600863960.png,user01,37.48251579000001,126.95636131
17561,13,./ETRI_data_RP_png/user01/1598832660/RP/1598876460.png,user01,37.48242579047618,126.95457226190476
17566,14,./ETRI_data_RP_png/user03/1599422400/RP/1599479640.png,user03,37.485403588888886,126.9775858888889
17567,12,./ETRI_data_RP_png/user09/1599436800/RP/1599479640.png,user09,37.38709440000001,127.23845661
17570,12,./ETRI_data_RP_png/user09/1601071200/RP/1601107020.png,user09,37.38153353125,127.23044733125
17572,13,./ETRI_data_RP_png/user02/1601046000/RP/1601107020.png,user02,37.53342953333333,127.00816778333336
17576,13,./ETRI_data_RP_png/user03/1599928800/RP/1599997500.png,user03,37.282742605,126.97812342
17577,6,./ETRI_data_RP_png/user04/1599957060/RP/1599997500.png,user04,37.43494605,127.13888666666668
17578,13,./ETRI_data_RP_png/user02/1599922800/RP/1599997500.png,user02,37.52828037692308,127.03680316923078
17580,12,./ETRI_data_RP_png/user09/1599944400/RP/1599997500.png,user09,37.38409476666666,127.23576965833335
17584,12,./ETRI_data_RP_png/user01/1599531660/RP/1599539760.png,user01,37.48241406,126.956389105
17585,12,./ETRI_data_RP_png/user09/1600403400/RP/1600406940.png,user09,37.38709616428572,127.23848828571433
17587,14,./ETRI_data_RP_png/user03/1600371000/RP/1600406940.png,user03,37.48542457,126.97760879
17588,14,./ETRI_data_RP_png/user04/1600380900/RP/1600406940.png,user04,37.477717625,127.12243895
17589,12,./ETRI_data_RP_png/user09/1599340800/RP/1599396360.png,user09,37.384070625,127.2357622
17591,12,./ETRI_data_RP_png/user09/1600403400/RP/1600419360.png,user09,37.38149631,127.23047086
17593,6,./ETRI_data_RP_png/user26/1600786800/RP/1600846200.png,user26,37.27851450833333,127.16352085
17596,14,./ETRI_data_RP_png/user04/1600816860/RP/1600846200.png,user04,37.477687125,127.12300013333332
17597,14,./ETRI_data_RP_png/user04/1600294800/RP/1600327800.png,user04,37.43491861666666,127.13885963333333
17598,12,./ETRI_data_RP_png/user09/1600299000/RP/1600327800.png,user09,37.38705865384616,127.23851953846156
17600,6,./ETRI_data_RP_png/user26/1600701180/RP/1600751820.png,user26,37.49323053076924,127.02948185384616
17605,14,./ETRI_data_RP_png/user04/1600558200/RP/1600577040.png,user04,37.43497229166667,127.13887096666669
17606,6,./ETRI_data_RP_png/user01/1600831800/RP/1600842780.png,user01,37.48245541,126.95629662000002
17607,14,./ETRI_data_RP_png/user04/1600816860/RP/1600842780.png,user04,37.47765253636363,127.12302594545456
17609,14,./ETRI_data_RP_png/user03/1600792200/RP/1600842780.png,user03,37.56058386666666,126.98001655555557
17610,12,./ETRI_data_RP_png/user09/1600299000/RP/1600333380.png,user09,37.387076058333335,127.23849721666669
17611,14,./ETRI_data_RP_png/user01/1600315920/RP/1600333380.png,user01,37.48319393333333,127.012365675
17618,13,./ETRI_data_RP_png/user01/1599531660/RP/1599559500.png,user01,37.4780045,126.95913797999997
17619,13,./ETRI_data_RP_png/user04/1599174600/RP/1599178620.png,user04,37.43526495833334,127.1384873
17620,12,./ETRI_data_RP_png/user09/1600824600/RP/1600856880.png,user09,37.41181575,127.2606143833333
17624,13,./ETRI_data_RP_png/user01/1600614000/RP/1600623600.png,user01,37.493367871428575,127.03620103809524
17626,13,./ETRI_data_RP_png/user03/1600020000/RP/1600066320.png,user03,37.48534732105263,126.97758953157896
17628,6,./ETRI_data_RP_png/user06/1599836400/RP/1599872580.png,user06,37.513618195,127.04580455000004
17631,6,./ETRI_data_RP_png/user26/1600268400/RP/1600346460.png,user26,37.278513375,127.16352078333334
17632,13,./ETRI_data_RP_png/user04/1600294800/RP/1600346460.png,user04,37.46416674500001,127.126108115
17641,13,./ETRI_data_RP_png/user03/1600106400/RP/1600159380.png,user03,37.4931465263158,126.9910595263158
17642,14,./ETRI_data_RP_png/user04/1598912400/RP/1598946300.png,user04,37.47768930833333,127.12297886666666
17643,14,./ETRI_data_RP_png/user02/1600614000/RP/1600655700.png,user02,37.5215269,127.03270107777776
17644,14,./ETRI_data_RP_png/user04/1600640400/RP/1600655700.png,user04,37.477674025000006,127.12231870833334
17645,6,./ETRI_data_RP_png/user26/1600268400/RP/1600328820.png,user26,37.4929989,127.02880586666669
17646,14,./ETRI_data_RP_png/user01/1600315920/RP/1600328820.png,user01,37.48318957777778,127.01236493333332
17648,13,./ETRI_data_RP_png/user02/1599922800/RP/1599996360.png,user02,37.523041285714285,127.0331554761905
17652,12,./ETRI_data_RP_png/user09/1599181560/RP/1599192120.png,user09,37.38709589166667,127.23842130833332
17658,12,./ETRI_data_RP_png/user02/1601046000/RP/1601100660.png,user02,37.52997621428572,127.03771019285716
17660,12,./ETRI_data_RP_png/user09/1601071200/RP/1601100660.png,user09,37.38153406363636,127.2304829909091
17661,6,./ETRI_data_RP_png/user01/1599531660/RP/1599547080.png,user01,37.48243819,126.956214875
17662,14,./ETRI_data_RP_png/user04/1599522960/RP/1599547080.png,user04,37.47752629090909,127.12314947272726
17663,14,./ETRI_data_RP_png/user03/1599510360/RP/1599547080.png,user03,37.48569865,126.97775255555555
17665,12,./ETRI_data_RP_png/user09/1600403400/RP/1600425240.png,user09,37.38150376363637,127.23047198181816
17667,6,./ETRI_data_RP_png/user29/1599782700/RP/1599784260.png,user29,36.36533098333333,127.37425203333332
17672,12,./ETRI_data_RP_png/user09/1599340800/RP/1599391920.png,user09,37.38406811666666,127.23575530833332
17676,12,./ETRI_data_RP_png/user09/1600041600/RP/1600084980.png,user09,37.38159297777778,127.23048473333333
17681,14,./ETRI_data_RP_png/user04/1600207800/RP/1600238400.png,user04,37.47767877272727,127.1223430181818
17682,14,./ETRI_data_RP_png/user03/1600192800/RP/1600238400.png,user03,37.53540064444445,126.99184306666666
17683,6,./ETRI_data_RP_png/user26/1599922800/RP/1599980760.png,user26,37.27828517272727,127.16352540909092
17684,6,./ETRI_data_RP_png/user02/1599922800/RP/1599980760.png,user02,37.52978182500001,127.03747156666668
17685,6,./ETRI_data_RP_png/user29/1599964740/RP/1599980760.png,user29,36.36532187777778,127.37434201666666
17686,13,./ETRI_data_RP_png/user03/1599928800/RP/1599980760.png,user03,37.29380137500001,126.99200122500004
17688,14,./ETRI_data_RP_png/user04/1600294800/RP/1600333500.png,user04,37.477831425,127.12307889166664
17689,12,./ETRI_data_RP_png/user09/1600299000/RP/1600333500.png,user09,37.38707521875,127.2384975375
17690,14,./ETRI_data_RP_png/user02/1600961640/RP/1601001900.png,user02,37.521535066666665,127.03271661111113
17691,13,./ETRI_data_RP_png/user04/1600986000/RP/1601001900.png,user04,37.47766311666667,127.12228380833336
17692,13,./ETRI_data_RP_png/user04/1598828400/RP/1598833800.png,user04,37.435287941666665,127.13875821666667
17693,12,./ETRI_data_RP_png/user01/1600831800/RP/1600864560.png,user01,37.48246318000001,126.956391555
17694,13,./ETRI_data_RP_png/user04/1600816860/RP/1600864560.png,user04,37.46946113,127.12662630500002
17695,13,./ETRI_data_RP_png/user03/1600792200/RP/1600864560.png,user03,37.5605923,126.98001186666664
17696,6,./ETRI_data_RP_png/user26/1599006600/RP/1599015000.png,user26,37.27834511666667,127.163600475
17697,14,./ETRI_data_RP_png/user02/1598972400/RP/1599015000.png,user02,37.5215771,127.03270845555556
17698,13,./ETRI_data_RP_png/user03/1600448400/RP/1600487520.png,user03,37.50913521764706,126.99716305882352
17704,14,./ETRI_data_RP_png/user04/1600726800/RP/1600770600.png,user04,37.477704583333335,127.12238060833334
17705,12,./ETRI_data_RP_png/user09/1600905600/RP/1600908900.png,user09,37.38709399,127.23847301
17706,14,./ETRI_data_RP_png/user04/1600899900/RP/1600908900.png,user04,37.47767891666667,127.122434575
17709,6,./ETRI_data_RP_png/user28/1598803200/RP/1598865060.png,user28,37.44642227272727,126.6807812272727
17711,6,./ETRI_data_RP_png/user03/1600106400/RP/1600149960.png,user03,37.48541445833333,126.97758934166669
17712,14,./ETRI_data_RP_png/user04/1600122300/RP/1600149960.png,user04,37.47769497272728,127.12257693636364
17715,14,./ETRI_data_RP_png/user04/1600122300/RP/1600158900.png,user04,37.477688025,127.12237020833334
17716,13,./ETRI_data_RP_png/user03/1600106400/RP/1600158900.png,user03,37.493141655,126.99103139
17718,13,./ETRI_data_RP_png/user04/1599859800/RP/1599910380.png,user04,37.52211562,127.03142722
17719,13,./ETRI_data_RP_png/user01/1599890820/RP/1599910380.png,user01,37.48229828,126.95163094000002
17720,14,./ETRI_data_RP_png/user04/1599001800/RP/1599025680.png,user04,37.477982925,127.12232750833334
17721,14,./ETRI_data_RP_png/user02/1600700400/RP/1600759740.png,user02,37.5215152,127.0327072
17722,14,./ETRI_data_RP_png/user04/1600726800/RP/1600759740.png,user04,37.47772018333333,127.12254170833332
17729,13,./ETRI_data_RP_png/user01/1599922800/RP/1600006740.png,user01,37.47661257,126.977077165
17732,6,./ETRI_data_RP_png/user28/1600462500/RP/1600476480.png,user28,37.398137258333335,126.63417875
17736,14,./ETRI_data_RP_png/user04/1600816860/RP/1600842360.png,user04,37.47767948181817,127.12305533636363
17741,14,./ETRI_data_RP_png/user04/1600899900/RP/1600938780.png,user04,37.47767564166667,127.12231146666664
17742,13,./ETRI_data_RP_png/user03/1600876800/RP/1600938780.png,user03,37.55966481052631,126.9799761842105
17743,6,./ETRI_data_RP_png/user06/1600734060/RP/1600773000.png,user06,37.51360572,127.045867635
17744,14,./ETRI_data_RP_png/user04/1600726800/RP/1600773000.png,user04,37.47793609166666,127.12266343333332
17746,6,./ETRI_data_RP_png/user01/1600831800/RP/1600842420.png,user01,37.48243991111111,126.95631708888888
17751,14,./ETRI_data_RP_png/user03/1600192800/RP/1600234200.png,user03,37.535405644444445,126.99185268888888
17755,12,./ETRI_data_RP_png/user09/1600403400/RP/1600420260.png,user09,37.38149907272727,127.23047178181818
17756,6,./ETRI_data_RP_png/user03/1600371000/RP/1600420260.png,user03,37.4854178375,126.9775913375
17758,13,./ETRI_data_RP_png/user03/1600707600/RP/1600731000.png,user03,37.51690456666667,126.98057587777777
17760,13,./ETRI_data_RP_png/user03/1600448400/RP/1600500060.png,user03,37.67765966500001,127.49136346499998
17761,14,./ETRI_data_RP_png/user01/1600450920/RP/1600500060.png,user01,37.48318724444445,127.01232572222224
17766,6,./ETRI_data_RP_png/user26/1599404400/RP/1599446040.png,user26,37.49298290000001,127.0287953
17771,6,./ETRI_data_RP_png/user01/1601085900/RP/1601113620.png,user01,37.48211825238096,126.95553346666668
17772,6,./ETRI_data_RP_png/user02/1601046000/RP/1601113620.png,user02,37.53537882142857,127.00976199285712
17774,12,./ETRI_data_RP_png/user09/1599340800/RP/1599393180.png,user09,37.384066725,127.23575285833331
17777,14,./ETRI_data_RP_png/user03/1600707600/RP/1600734840.png,user03,37.56561869,126.99558537
17781,12,./ETRI_data_RP_png/user01/1599890820/RP/1599892200.png,user01,37.49811031818182,127.03751043636365
17785,13,./ETRI_data_RP_png/user04/1598828400/RP/1598842440.png,user04,37.613929015,127.0623075
17786,12,./ETRI_data_RP_png/user02/1600592340/RP/1600603860.png,user02,37.52985228333333,127.03761125833331
17791,6,./ETRI_data_RP_png/user02/1601046000/RP/1601112840.png,user02,37.53537771538462,127.00976205384612
17795,14,./ETRI_data_RP_png/user02/1599058800/RP/1599091500.png,user02,37.5215359,127.03271243333332
17798,13,./ETRI_data_RP_png/user01/1599269580/RP/1599314340.png,user01,37.482611395000006,126.956186695
17799,13,./ETRI_data_RP_png/user04/1599261300/RP/1599314340.png,user04,37.43619377142857,127.13926684285714
17801,14,./ETRI_data_RP_png/user04/1600899900/RP/1600904100.png,user04,37.47776009166667,127.12317982500002
17803,12,./ETRI_data_RP_png/user24/1601081400/RP/1601089980.png,user24,37.707718975,126.77839369999998
17805,14,./ETRI_data_RP_png/user03/1600876800/RP/1600930500.png,user03,37.56050223333333,126.97994588888888
17809,13,./ETRI_data_RP_png/user01/1599531660/RP/1599560280.png,user01,37.4821684,127.0125213
17810,13,./ETRI_data_RP_png/user02/1599893100/RP/1599897060.png,user02,37.52909039166666,127.03683324166668
17826,14,./ETRI_data_RP_png/user04/1600986000/RP/1600992840.png,user04,37.47768935,127.12262183333333
17827,14,./ETRI_data_RP_png/user02/1600961640/RP/1600992840.png,user02,37.52156833,127.03273594000002
17828,14,./ETRI_data_RP_png/user03/1600792200/RP/1600825140.png,user03,37.5605287,126.97994975555557
17831,6,./ETRI_data_RP_png/user28/1598803200/RP/1598865360.png,user28,37.4462716,126.68066697777778
17834,13,./ETRI_data_RP_png/user03/1600876800/RP/1600942920.png,user03,37.4854255625,126.9776526375
17835,12,./ETRI_data_RP_png/user09/1600214400/RP/1600223460.png,user09,37.387075425,127.23850461666665
17836,13,./ETRI_data_RP_png/user01/1601085900/RP/1601122620.png,user01,37.483201725,127.0122778
17840,13,./ETRI_data_RP_png/user01/1601085900/RP/1601122740.png,user01,37.4831973,127.01226703333332
17842,6,./ETRI_data_RP_png/user30/1600474800/RP/1600479240.png,user30,37.49210150833334,126.85585385833332
17844,6,./ETRI_data_RP_png/user28/1600462500/RP/1600467720.png,user28,37.398002850000005,126.63417739166668
17846,12,./ETRI_data_RP_png/user09/1600403400/RP/1600418880.png,user09,37.38150301111111,127.23046976666669
17847,14,./ETRI_data_RP_png/user04/1599174600/RP/1599206340.png,user04,37.47771521818181,127.12307359090909
17850,13,./ETRI_data_RP_png/user04/1599261300/RP/1599312960.png,user04,37.487634808333326,127.10125875833334
17851,13,./ETRI_data_RP_png/user01/1599269580/RP/1599312960.png,user01,37.4758216,126.97133944499998
17855,12,./ETRI_data_RP_png/user09/1600824600/RP/1600858680.png,user09,37.4117749375,127.260755825
17859,14,./ETRI_data_RP_png/user03/1600707600/RP/1600760340.png,user03,37.56058003333333,126.98001052222224
17860,14,./ETRI_data_RP_png/user04/1600726800/RP/1600760340.png,user04,37.47788070833334,127.12272475833336
17862,13,./ETRI_data_RP_png/user01/1599442080/RP/1599470100.png,user01,37.48425169,127.011155195
17864,13,./ETRI_data_RP_png/user04/1599430860/RP/1599470100.png,user04,37.47999450500001,127.117996335
17866,6,./ETRI_data_RP_png/user27/1600309320/RP/1600316040.png,user27,37.52972487499999,127.00836806666663
17875,6,./ETRI_data_RP_png/user30/1600474800/RP/1600516200.png,user30,37.486970263636366,126.85345138181816
17877,13,./ETRI_data_RP_png/user04/1599261300/RP/1599308160.png,user04,36.3333791,127.09700909
17879,14,./ETRI_data_RP_png/user03/1600707600/RP/1600739460.png,user03,37.56561218,126.99533184
17880,13,./ETRI_data_RP_png/user01/1600731000/RP/1600739460.png,user01,37.477997457142855,127.01047643571428
17881,6,./ETRI_data_RP_png/user26/1599006600/RP/1599015120.png,user26,37.27834559166666,127.16360026666666
17882,13,./ETRI_data_RP_png/user04/1599001800/RP/1599015120.png,user04,37.549563795,127.03795264
17886,13,./ETRI_data_RP_png/user02/1599922800/RP/1599995400.png,user02,37.521566866666674,127.03271831111113
17904,14,./ETRI_data_RP_png/user04/1599174600/RP/1599194820.png,user04,37.47774236153846,127.12308997692308
17905,12,./ETRI_data_RP_png/user09/1599181560/RP/1599194820.png,user09,37.38709718181818,127.2385972
17908,13,./ETRI_data_RP_png/user04/1599261300/RP/1599313860.png,user04,37.44668835,127.15506175
17909,13,./ETRI_data_RP_png/user01/1599269580/RP/1599313860.png,user01,37.48260252000001,126.95642429
17914,14,./ETRI_data_RP_png/user04/1600899900/RP/1600933260.png,user04,37.47781491666667,127.12246600833332
17915,13,./ETRI_data_RP_png/user04/1600816860/RP/1600822500.png,user04,37.476128565,127.11980213000004
17920,13,./ETRI_data_RP_png/user03/1600533000/RP/1600569000.png,user03,37.61534557,127.48540316
17923,13,./ETRI_data_RP_png/user04/1599347400/RP/1599368940.png,user04,37.43511540666667,127.13872694
17924,13,./ETRI_data_RP_png/user04/1599261300/RP/1599267120.png,user04,37.48571071666666,127.104305075
17925,6,./ETRI_data_RP_png/user28/1599259500/RP/1599267120.png,user28,37.446293975,126.68066864166668
17929,12,./ETRI_data_RP_png/user09/1599694200/RP/1599696960.png,user09,37.387079638461536,127.2385145923077
17937,6,./ETRI_data_RP_png/user03/1600192800/RP/1600225440.png,user03,37.48541136666667,126.97758544444444
17943,13,./ETRI_data_RP_png/user03/1600963200/RP/1601025720.png,user03,37.55937135833334,126.97951705833331
17951,14,./ETRI_data_RP_png/user02/1600961640/RP/1601022180.png,user02,37.521528877777776,127.03271547777778
17955,13,./ETRI_data_RP_png/user03/1600448400/RP/1600486320.png,user03,37.48537491999999,126.977591165
17963,14,./ETRI_data_RP_png/user03/1600020000/RP/1600053120.png,user03,37.48541184999999,126.97756579
17965,13,./ETRI_data_RP_png/user01/1600013400/RP/1600053120.png,user01,37.45861178421052,127.04392572631578
17966,14,./ETRI_data_RP_png/user02/1598886000/RP/1598941800.png,user02,37.52157634444445,127.0327681888889
17967,14,./ETRI_data_RP_png/user04/1598912400/RP/1598941800.png,user04,37.47767561111111,127.12233704444444
17968,13,./ETRI_data_RP_png/user04/1600207800/RP/1600211880.png,user04,37.451827975,127.126682965
17978,14,./ETRI_data_RP_png/user03/1600020000/RP/1600059660.png,user03,37.48526961500001,126.97767967
17979,14,./ETRI_data_RP_png/user04/1600035000/RP/1600059660.png,user04,37.477689975,127.12266255000002
17980,13,./ETRI_data_RP_png/user01/1600013400/RP/1600059660.png,user01,37.27621329,127.1525164
17983,14,./ETRI_data_RP_png/user04/1599430860/RP/1599440640.png,user04,37.47764635000001,127.12230820833332
17985,13,./ETRI_data_RP_png/user04/1600380900/RP/1600433220.png,user04,37.43994281500001,127.14503663000002
17991,13,./ETRI_data_RP_png/user04/1599522960/RP/1599557280.png,user04,37.475890095,127.12534572
17993,13,./ETRI_data_RP_png/user01/1600527600/RP/1600590060.png,user01,37.482220715,127.01270025
17999,12,./ETRI_data_RP_png/user09/1600041600/RP/1600082580.png,user09,37.38158621666667,127.230491675
18001,12,./ETRI_data_RP_png/user09/1600403400/RP/1600424280.png,user09,37.381494491666665,127.23045493333336
18004,13,./ETRI_data_RP_png/user01/1600315920/RP/1600347960.png,user01,37.325272985,127.12110985
18007,13,./ETRI_data_RP_png/user03/1600533000/RP/1600582500.png,user03,37.485288730769234,126.97752153076924
18010,6,./ETRI_data_RP_png/user26/1600701180/RP/1600752480.png,user26,37.4932527,127.029495575
18011,14,./ETRI_data_RP_png/user03/1600707600/RP/1600752480.png,user03,37.56062284545454,126.98010703636363
18015,14,./ETRI_data_RP_png/user02/1598886000/RP/1598953140.png,user02,37.521700725,127.03273009375
18016,13,./ETRI_data_RP_png/user03/1600533000/RP/1600579440.png,user03,37.596263555000014,127.237179995
18018,13,./ETRI_data_RP_png/user04/1600294800/RP/1600325040.png,user04,37.47542975499999,127.119737055
18019,13,./ETRI_data_RP_png/user01/1600315920/RP/1600325040.png,user01,37.4847509,127.0119882625
18020,6,./ETRI_data_RP_png/user03/1600286400/RP/1600325040.png,user03,37.485395625,126.97760180999998
18023,14,./ETRI_data_RP_png/user04/1599430860/RP/1599454080.png,user04,37.47774488333334,127.12261753333333
18024,13,./ETRI_data_RP_png/user04/1599261300/RP/1599293340.png,user04,35.26096908,126.509583295
18025,6,./ETRI_data_RP_png/user01/1599269580/RP/1599293340.png,user01,37.48398758333333,127.01333039166666
18031,6,./ETRI_data_RP_png/user26/1600786800/RP/1600848240.png,user26,37.27851138333333,127.16352153333334
18032,13,./ETRI_data_RP_png/user04/1598828400/RP/1598841720.png,user04,37.55982423,127.074661285
18039,14,./ETRI_data_RP_png/user04/1599690000/RP/1599712800.png,user04,37.477947445,127.12264683500004
18044,14,./ETRI_data_RP_png/user01/1599269580/RP/1599298020.png,user01,37.483472733333336,127.01253184166669
18050,14,./ETRI_data_RP_png/user04/1600816860/RP/1600848960.png,user04,37.47771408333334,127.1224158
18051,14,./ETRI_data_RP_png/user02/1600786800/RP/1600848960.png,user02,37.52152104444445,127.03272592222224
18053,12,./ETRI_data_RP_png/user01/1599442080/RP/1599462300.png,user01,37.48258060833333,127.011038025
18058,6,./ETRI_data_RP_png/user29/1599964740/RP/1599979980.png,user29,36.36537358999999,127.37429268499996
18060,13,./ETRI_data_RP_png/user03/1599928800/RP/1599979980.png,user03,37.32923906,126.98405951999996
18063,14,./ETRI_data_RP_png/user04/1599085500/RP/1599107160.png,user04,37.47770509166667,127.12244755833336
18064,14,./ETRI_data_RP_png/user03/1599510360/RP/1599554280.png,user03,37.48548803500001,126.97764270500002
18065,14,./ETRI_data_RP_png/user04/1599522960/RP/1599554280.png,user04,37.4779426631579,127.1225363
18066,6,./ETRI_data_RP_png/user03/1600192800/RP/1600226460.png,user03,37.48522575000001,126.977478295
18069,6,./ETRI_data_RP_png/user27/1600309320/RP/1600316400.png,user27,37.52971535,127.0083624
18075,13,./ETRI_data_RP_png/user03/1600533000/RP/1600576860.png,user03,37.669175405,127.492480025
18087,14,./ETRI_data_RP_png/user02/1599922800/RP/1599985500.png,user02,37.52119657777777,127.03266633333334
18093,13,./ETRI_data_RP_png/user03/1600448400/RP/1600487100.png,user03,37.50503952500001,126.96602855
18094,6,./ETRI_data_RP_png/user26/1600095600/RP/1600154940.png,user26,37.27851425,127.16354258333332
18096,6,./ETRI_data_RP_png/user01/1599269580/RP/1599271500.png,user01,37.4824718,126.95637756842105
18099,14,./ETRI_data_RP_png/user04/1600899900/RP/1600937220.png,user04,37.47767477,127.1223452
18101,14,./ETRI_data_RP_png/user03/1600192800/RP/1600240980.png,user03,37.53539703333334,126.99184317777778
18103,13,./ETRI_data_RP_png/user02/1599058800/RP/1599090960.png,user02,37.521604386666674,127.03276425333334
18104,12,./ETRI_data_RP_png/user09/1599340800/RP/1599391380.png,user09,37.38406919166667,127.2357555416667
18108,13,./ETRI_data_RP_png/user03/1600448400/RP/1600497720.png,user03,37.57958533,127.18358361
18117,13,./ETRI_data_RP_png/user03/1600963200/RP/1600990980.png,user03,37.55932489999999,126.97952052000002
18121,14,./ETRI_data_RP_png/user04/1599430860/RP/1599468600.png,user04,37.477764275,127.12264323333332
18122,6,./ETRI_data_RP_png/user01/1599442080/RP/1599468600.png,user01,37.48349432941177,127.01086235294116
18123,12,./ETRI_data_RP_png/user09/1599436800/RP/1599468600.png,user09,37.38711189230769,127.23840835384614
18126,13,./ETRI_data_RP_png/user04/1599174600/RP/1599210180.png,user04,37.47766203333333,127.12288781666666
18127,6,./ETRI_data_RP_png/user27/1599145200/RP/1599210180.png,user27,37.52974918333334,127.008374175
18128,13,./ETRI_data_RP_png/user01/1598832660/RP/1598876280.png,user01,37.480167640000005,126.95628601
18131,6,./ETRI_data_RP_png/user03/1600020000/RP/1600077000.png,user03,37.48533893,126.9773773
18132,14,./ETRI_data_RP_png/user04/1598828400/RP/1598864220.png,user04,37.47769623333333,127.12266529166668
18137,13,./ETRI_data_RP_png/user01/1600013400/RP/1600090440.png,user01,37.47463751428571,126.99048658095238
18138,13,./ETRI_data_RP_png/user04/1599690000/RP/1599704460.png,user04,37.47775485833333,127.1227723666667
18139,6,./ETRI_data_RP_png/user26/1600873200/RP/1600921560.png,user26,37.27981981818182,127.15383460909092
18141,14,./ETRI_data_RP_png/user04/1600640400/RP/1600676820.png,user04,37.47766690833333,127.122421975
18142,6,./ETRI_data_RP_png/user26/1600873200/RP/1600920540.png,user26,37.27982142727273,127.15382420909091
18143,13,./ETRI_data_RP_png/user04/1600899900/RP/1600920540.png,user04,37.470377275,127.1266823
18151,13,./ETRI_data_RP_png/user04/1599776160/RP/1599778980.png,user04,37.43546587499999,127.12870880499996
18152,14,./ETRI_data_RP_png/user02/1599058800/RP/1599091440.png,user02,37.52156827777778,127.03273686666664
18154,6,./ETRI_data_RP_png/user30/1600729680/RP/1600769940.png,user30,37.486998675,126.85349635
18156,13,./ETRI_data_RP_png/user03/1600707600/RP/1600769940.png,user03,37.48542355555556,126.97760461111112
18157,6,./ETRI_data_RP_png/user29/1599877500/RP/1599900720.png,user29,36.36541328888889,127.37430861111108
18158,13,./ETRI_data_RP_png/user04/1599859800/RP/1599900720.png,user04,37.422277050000005,127.115091155
18161,13,./ETRI_data_RP_png/user04/1600122300/RP/1600132980.png,user04,37.580220005,127.03842157499996
18164,13,./ETRI_data_RP_png/user04/1599261300/RP/1599287100.png,user04,35.35007685714285,126.38802394999998
18167,13,./ETRI_data_RP_png/user01/1599269580/RP/1599287100.png,user01,37.48512635,127.01488577
18170,6,./ETRI_data_RP_png/user26/1600701180/RP/1600752780.png,user26,37.49307153333333,127.029201
18171,14,./ETRI_data_RP_png/user02/1600700400/RP/1600752780.png,user02,37.52151225833333,127.03270676666666
18175,6,./ETRI_data_RP_png/user26/1600701180/RP/1600752900.png,user26,37.49323763636363,127.02945713636365
18179,13,./ETRI_data_RP_png/user04/1600899900/RP/1600903080.png,user04,37.47764988125,127.12242605625
18188,12,./ETRI_data_RP_png/user09/1599944400/RP/1600001820.png,user09,37.38411893333333,127.23578735
18190,13,./ETRI_data_RP_png/user04/1599430860/RP/1599469620.png,user04,37.47773426428572,127.12308386428572
18191,12,./ETRI_data_RP_png/user09/1599436800/RP/1599469620.png,user09,37.38709513076923,127.23845246923077
18192,12,./ETRI_data_RP_png/user09/1599091740/RP/1599112380.png,user09,37.387100415384616,127.23845236153844
18193,14,./ETRI_data_RP_png/user02/1599058800/RP/1599112380.png,user02,37.52079341111112,127.03292403333332
18194,6,./ETRI_data_RP_png/user26/1599096600/RP/1599112380.png,user26,37.27835524166666,127.16354003333332
